Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
3332,2021-01-17,753268097855946752,stephen07999,How Oxford scientists developed a Covid-19 vaccine in record time  https://t.co/cKCjGXmmlw,,London,oxford scientists developed record time,"['oxford', 'scientists', 'developed', 'record', 'time']","['oxford', 'scientist', 'developed', 'record', 'time']",oxford scientist developed record time,"[('oxford', 'n'), ('scientists', 'n'), ('developed', 'v'), ('record', 'n'), ('time', 'n')]",  oxford scientist develop record time,0.0,0.0,0.0,0,0,0
3340,2021-01-17,2422078142,dulwichraider,"Covid couture, Camberwell.  https://t.co/z2xAIDTnrC",,London,couture camberwel,"['couture', 'camberwel']","['couture', 'camberwel']",couture camberwel,"[('couture', 'n'), ('camberwel', 'n')]",  couture camberwel,0.25,0.0,0.0,0,1,0
3347,2021-01-17,22146146,rquickenden,@simonallison_ That time before masks ..  #IgniteBC (before covid),,London,time masks ignitebc,"['time', 'masks', 'ignitebc']","['time', 'mask', 'ignitebc']",time mask ignitebc,"[('time', 'n'), ('masks', 'n'), ('ignitebc', 'v')]",  time mask ignitebc,0.0,0.0,0.0,0,0,0
3353,2021-01-17,229448764,alisonmbrodie,Could @NicolaSturgeon explain to me why my mother in law aged 89 and/or any of her friends have not heard anything about Covid vaccination. They live in Newton Mearns outside Glasgow. This is an outrage.,,London,explain mother law aged friends not heard anything live newton mearns outside glasgow outrage,"['explain', 'mother', 'law', 'aged', 'friends', 'not', 'heard', 'anything', 'live', 'newton', 'mearns', 'outside', 'glasgow', 'outrage']","['explain', 'mother', 'law', 'aged', 'friend', 'not', 'heard', 'anything', 'live', 'newton', 'mearns', 'outside', 'glasgow', 'outrage']",explain mother law aged friend not heard anything live newton mearns outside glasgow outrage,"[('explain', 'v'), ('mother', 'n'), ('law', 'n'), ('aged', 'v'), ('friends', 'n'), ('not', 'r'), ('heard', 'v'), ('anything', 'n'), ('live', 'a'), ('newton', 'n'), ('mearns', 'n'), ('outside', None), ('glasgow', 'n'), ('outrage', 'n')]",  explain mother law age friend not hear anything live newton mearns outside glasgow outrage,0.0,-0.0258,0.0681818181818181,1,0,0
3378,2021-01-17,57388958,harrow_council,"Test today...book now for Arts Centre or Shree Swaminarayan Temple Stanmore, open 7 days a week. Can't work from home or leave the house every day for another reason? Test twice a week. It's vital we all act like we have Covid, even when testing negative  https://t.co/m9OMT0ucK0  https://t.co/wGEG2pCx82",,London,test today book arts centre shre swaminarayan temple stanmore open days week not work home leave house every day another reason test twice week vital act like even testing negative,"['test', 'today', 'book', 'arts', 'centre', 'shre', 'swaminarayan', 'temple', 'stanmore', 'open', 'days', 'week', 'not', 'work', 'home', 'leave', 'house', 'every', 'day', 'another', 'reason', 'test', 'twice', 'week', 'vital', 'act', 'like', 'even', 'testing', 'negative']","['test', 'today', 'book', 'art', 'centre', 'shre', 'swaminarayan', 'temple', 'stanmore', 'open', 'day', 'week', 'not', 'work', 'home', 'leave', 'house', 'every', 'day', 'another', 'reason', 'test', 'twice', 'week', 'vital', 'act', 'like', 'even', 'testing', 'negative']",test today book art centre shre swaminarayan temple stanmore open day week not work home leave house every day another reason test twice week vital act like even testing negative,"[('test', 'n'), ('today', 'n'), ('book', 'n'), ('arts', 'n'), ('centre', 'v'), ('shre', 'a'), ('swaminarayan', 'a'), ('temple', 'n'), ('stanmore', 'n'), ('open', 'a'), ('days', 'n'), ('week', 'n'), ('not', 'r'), ('work', 'v'), ('home', 'n'), ('leave', 'v'), ('house', 'n'), ('every', None), ('day', 'n'), ('another', None), ('reason', 'n'), ('test', 'n'), ('twice', 'n'), ('week', 'n'), ('vital', 'a'), ('act', 'n'), ('like', None), ('even', 'r'), ('testing', 'v'), ('negative', 'a')]",  test today book art centre shre swaminarayan temple stanmore open day week not work home leave house every day another reason test twice week vital act like even test negative,-0.5,0.0382,-0.0666666666666666,-1,-1,0
3385,2021-01-17,1330202745626906624,u_can_b_my_hero,@BBBLondon @JTroshupa My father's funeral won't be until February sometime. There are delays with getting a place and time at the cemetery (2.5 - 3 week waiting period). Also with covid restrictions family flying in are being delayed.  Mum is better thanks. 😚,,London,father funeral not february sometime delays getting place time cemetery week waiting period also restrictions family flying delayed mum better thanks kising face closed eyes,"['father', 'funeral', 'not', 'february', 'sometime', 'delays', 'getting', 'place', 'time', 'cemetery', 'week', 'waiting', 'period', 'also', 'restrictions', 'family', 'flying', 'delayed', 'mum', 'better', 'thanks', 'kising', 'face', 'closed', 'eyes']","['father', 'funeral', 'not', 'february', 'sometime', 'delay', 'getting', 'place', 'time', 'cemetery', 'week', 'waiting', 'period', 'also', 'restriction', 'family', 'flying', 'delayed', 'mum', 'better', 'thanks', 'kising', 'face', 'closed', 'eye']",father funeral not february sometime delay getting place time cemetery week waiting period also restriction family flying delayed mum better thanks kising face closed eye,"[('father', 'r'), ('funeral', 'a'), ('not', 'r'), ('february', 'a'), ('sometime', 'r'), ('delays', 'v'), ('getting', 'v'), ('place', 'n'), ('time', 'n'), ('cemetery', 'n'), ('week', 'n'), ('waiting', 'v'), ('period', 'n'), ('also', 'r'), ('restrictions', 'n'), ('family', 'n'), ('flying', 'v'), ('delayed', 'v'), ('mum', 'a'), ('better', 'r'), ('thanks', 'n'), ('kising', 'v'), ('face', 'n'), ('closed', 'v'), ('eyes', 'n')]",  father funeral not february sometime delay get place time cemetery week wait period also restriction family fly delay mum well thanks kising face close eye,-0.125,0.016,0.5,1,-1,0
3388,2021-01-17,409067930,naserturabi,"@stiffestilett @tb_doc Uclh is a covid ICU centre specifically, and only has covid patients on one site, as opposed to eg 3 for Barts or 2 for rfl.",,London,uclh icu centre specifically patients one site opposed barts rfl,"['uclh', 'icu', 'centre', 'specifically', 'patients', 'one', 'site', 'opposed', 'barts', 'rfl']","['uclh', 'icu', 'centre', 'specifically', 'patient', 'one', 'site', 'opposed', 'bart', 'rfl']",uclh icu centre specifically patient one site opposed bart rfl,"[('uclh', 'a'), ('icu', 'n'), ('centre', 'n'), ('specifically', 'r'), ('patients', 'n'), ('one', None), ('site', 'n'), ('opposed', 'v'), ('barts', 'n'), ('rfl', 'n')]",  uclh icu centre specifically patient one site oppose bart rfl,0.5,0.0,0.0,0,1,0
3392,2021-01-17,147734164,benhowlettuk,"Sir Simon Stevens tells @MarrShow, that the #NHS is delivering 140 jabs per minute. Yesterday, 250,000 people received a vaccine on a Saturday. 1.5 million people have received a vaccine in the last week 💉 #Marr #COVID19  https://t.co/WzYHUtd6tf",,London,sir simon stevens tells delivering jabs per minute yesterday people received saturday million people received last week syringe mar,"['sir', 'simon', 'stevens', 'tells', 'delivering', 'jabs', 'per', 'minute', 'yesterday', 'people', 'received', 'saturday', 'million', 'people', 'received', 'last', 'week', 'syringe', 'mar']","['sir', 'simon', 'stevens', 'tell', 'delivering', 'jab', 'per', 'minute', 'yesterday', 'people', 'received', 'saturday', 'million', 'people', 'received', 'last', 'week', 'syringe', 'mar']",sir simon stevens tell delivering jab per minute yesterday people received saturday million people received last week syringe mar,"[('sir', 'n'), ('simon', 'n'), ('stevens', 'v'), ('tells', 'n'), ('delivering', 'v'), ('jabs', 'n'), ('per', None), ('minute', 'n'), ('yesterday', 'n'), ('people', 'n'), ('received', 'v'), ('saturday', 'a'), ('million', None), ('people', 'n'), ('received', 'v'), ('last', 'a'), ('week', 'n'), ('syringe', 'n'), ('mar', 'n')]",  sir simon stevens tell deliver jab per minute yesterday people receive saturday million people receive last week syringe mar,0.0,0.0,0.0,0,0,0
3394,2021-01-17,1159604316069609472,rccbadger,When you’ve got the 9-5 working from home but seeing the boys at 6 - Obviously post-COVID Badgers not breaking the rules #WorkFromHome #WorkHard  https://t.co/8mn81xULQI,,London,got working home seeing boys obviously post badgers not breaking rules workfromhome workhard,"['got', 'working', 'home', 'seeing', 'boys', 'obviously', 'post', 'badgers', 'not', 'breaking', 'rules', 'workfromhome', 'workhard']","['got', 'working', 'home', 'seeing', 'boy', 'obviously', 'post', 'badger', 'not', 'breaking', 'rule', 'workfromhome', 'workhard']",got working home seeing boy obviously post badger not breaking rule workfromhome workhard,"[('got', 'v'), ('working', 'v'), ('home', 'n'), ('seeing', 'v'), ('boys', 'n'), ('obviously', 'r'), ('post', 'v'), ('badgers', 'n'), ('not', 'r'), ('breaking', 'v'), ('rules', 'n'), ('workfromhome', 'v'), ('workhard', 'n')]",  get work home see boy obviously post badger not break rule workfromhome workhard,0.625,0.0,0.0,0,1,0
3411,2021-01-17,115123902,britishheralduk,COVID-19 #infectionscluster emerges in suburb of Sydney  https://t.co/am26lB3adS,"{'type': 'Point', 'coordinates': [51.50538967, -0.12485951]}",London,infectionscluster emerges suburb sydney,"['infectionscluster', 'emerges', 'suburb', 'sydney']","['infectionscluster', 'emerges', 'suburb', 'sydney']",infectionscluster emerges suburb sydney,"[('infectionscluster', 'n'), ('emerges', 'v'), ('suburb', 'a'), ('sydney', 'n')]",  infectionscluster emerge suburb sydney,0.0,0.0,0.0,0,0,0
3414,2021-01-17,60825331,clicooke,Sell it as covid &amp; health related but it’s really  https://t.co/N53XjGoT5t,,London,sell health related really,"['sell', 'health', 'related', 'really']","['sell', 'health', 'related', 'really']",sell health related really,"[('sell', 'v'), ('health', 'n'), ('related', 'v'), ('really', 'r')]",  sell health relate really,1.25,0.0,0.2,1,1,0
3418,2021-01-17,22004071,gelkel,@GearoidODU @BorisJohnson How’s it going in Ireland with this covid and what’s the state of the Irish health service Gearoid?,,London,going ireland state irish health service gearoid,"['going', 'ireland', 'state', 'irish', 'health', 'service', 'gearoid']","['going', 'ireland', 'state', 'irish', 'health', 'service', 'gearoid']",going ireland state irish health service gearoid,"[('going', 'v'), ('ireland', 'n'), ('state', 'n'), ('irish', 'a'), ('health', 'n'), ('service', 'n'), ('gearoid', 'n')]",  go ireland state irish health service gearoid,0.625,0.0,0.0,0,1,0
3435,2021-01-18,1449689558,slallu1,I just had my covid-19 vaccination 💃. . . . . . . #COVID19 #vaccine #CovidVaccine #Dentist #tuesdaymotivations #tuesdayvibe  https://t.co/WTKEMb3rMe,,London,woman dancing covidvacine dentist tuesdaymotivations tuesdayvibe,"['woman', 'dancing', 'covidvacine', 'dentist', 'tuesdaymotivations', 'tuesdayvibe']","['woman', 'dancing', 'covidvacine', 'dentist', 'tuesdaymotivations', 'tuesdayvibe']",woman dancing covidvacine dentist tuesdaymotivations tuesdayvibe,"[('woman', 'n'), ('dancing', 'v'), ('covidvacine', 'a'), ('dentist', 'n'), ('tuesdaymotivations', 'n'), ('tuesdayvibe', 'v')]",  woman dance covidvacine dentist tuesdaymotivations tuesdayvibe,0.0,0.0,0.0,0,0,0
3443,2021-01-18,432585401,innovandiamo,Wuhan medics undercover: 'We were told to lie about Covid-19 outbreak'  https://t.co/AedBWtol3e,,London,wuhan medics undercover told lie outbreak,"['wuhan', 'medics', 'undercover', 'told', 'lie', 'outbreak']","['wuhan', 'medic', 'undercover', 'told', 'lie', 'outbreak']",wuhan medic undercover told lie outbreak,"[('wuhan', 'n'), ('medics', 'n'), ('undercover', 'a'), ('told', 'v'), ('lie', 'n'), ('outbreak', 'n')]",  wuhan medic undercover tell lie outbreak,-0.125,0.0,0.0,0,-1,0
3456,2021-01-18,19769727,doug_jardine,#CoViD19 Not out of the woods yet.  https://t.co/ohPydBeIhl,,London,not woods yet,"['not', 'woods', 'yet']","['not', 'wood', 'yet']",not wood yet,"[('not', 'r'), ('woods', 'n'), ('yet', 'r')]",  not wood yet,-0.375,0.0,0.0,0,-1,0
3459,2021-01-18,368885437,atkin_julie,WHO should investigate where this covid come from and how it happened about dictating to UK about vaccine.    Sky News:  https://t.co/lRniDnxlaW,,London,investigate come happened dictating sky news,"['investigate', 'come', 'happened', 'dictating', 'sky', 'news']","['investigate', 'come', 'happened', 'dictating', 'sky', 'news']",investigate come happened dictating sky news,"[('investigate', 'v'), ('come', 'n'), ('happened', 'v'), ('dictating', 'v'), ('sky', 'a'), ('news', 'n')]",  investigate come happen dictate sky news,0.0,0.0,0.0,0,0,0
3463,2021-01-18,4002346276,djbrain1965,@Jonstackpool brexit + covid = tears.,,London,tears,['tears'],['tear'],tear,"[('tears', 'n')]",  tear,0.0,0.0,0.0,0,0,0
3464,2021-01-18,3500741663,cookieurch,"@ToxicDeath With my first covid vax last week, and this, I should be able to give Superman a run for his money I reckon.",,London,first vax last week able give superman run money reckon,"['first', 'vax', 'last', 'week', 'able', 'give', 'superman', 'run', 'money', 'reckon']","['first', 'vax', 'last', 'week', 'able', 'give', 'superman', 'run', 'money', 'reckon']",first vax last week able give superman run money reckon,"[('first', 'r'), ('vax', 'n'), ('last', 'a'), ('week', 'n'), ('able', 'a'), ('give', 'a'), ('superman', 'n'), ('run', 'v'), ('money', 'n'), ('reckon', 'n')]",  first vax last week able give superman run money reckon,-0.125,0.0,0.25,1,-1,0
3467,2021-01-18,850660424680960001,samawillc,Call to prioritise minority ethnic groups for Covid vaccines  https://t.co/H3OUHjkTpd,,London,call prioritise minority ethnic groups vaccines,"['call', 'prioritise', 'minority', 'ethnic', 'groups', 'vaccines']","['call', 'prioritise', 'minority', 'ethnic', 'group', 'vaccine']",call prioritise minority ethnic group vaccine,"[('call', 'n'), ('prioritise', 'n'), ('minority', 'n'), ('ethnic', 'a'), ('groups', 'n'), ('vaccines', 'n')]",  call prioritise minority ethnic group vaccine,0.0,0.0,0.0,0,0,0
3471,2021-01-18,1185128127367962624,joannew36540165,@iplantsman I was told it doesn't count during Covid so I'll be keeping one year off 😉,,London,told not count keeping one year winking face,"['told', 'not', 'count', 'keeping', 'one', 'year', 'winking', 'face']","['told', 'not', 'count', 'keeping', 'one', 'year', 'winking', 'face']",told not count keeping one year winking face,"[('told', 'r'), ('not', 'r'), ('count', 'v'), ('keeping', 'v'), ('one', None), ('year', 'n'), ('winking', 'v'), ('face', 'n')]",  told not count keep one year wink face,-0.75,0.0,0.0,0,-1,0
3473,2021-01-18,65923415,kategleeson1,"Never mind Catherine Tate, it’s Kate Tate babe. #COVID19  https://t.co/bFsITphdGh",,London,never mind catherine tate kate tate babe,"['never', 'mind', 'catherine', 'tate', 'kate', 'tate', 'babe']","['never', 'mind', 'catherine', 'tate', 'kate', 'tate', 'babe']",never mind catherine tate kate tate babe,"[('never', 'r'), ('mind', 'n'), ('catherine', 'a'), ('tate', 'n'), ('kate', 'n'), ('tate', 'n'), ('babe', 'n')]",  never mind catherine tate kate tate babe,-0.25,0.0,0.0,0,-1,0
3485,2021-01-18,1212755181718228994,hfi1995,The @HFNasirHospital in #Guatemala has kept running through #COVID19 with our staff in #PPE  https://t.co/08Th3IgKJ8,,London,guatemala kept running staff,"['guatemala', 'kept', 'running', 'staff']","['guatemala', 'kept', 'running', 'staff']",guatemala kept running staff,"[('guatemala', 'n'), ('kept', 'v'), ('running', 'a'), ('staff', 'n')]",  guatemala keep running staff,0.0,0.0,0.0,0,0,0
3490,2021-01-18,1138841691547480066,worklifegypsy,Eh up....🐀  #london #ldn #londonbridge #londonwildlife #londonlockdown #mouse #mousehole #clevermouse #covid19 #coronavirus #londonunderground #tfl #subway #undergroundstation @ London Bridge station  https://t.co/2PPvfrvdiC,"{'type': 'Point', 'coordinates': [51.50437318, -0.08481425000000001]}",London,rat ldn londonbridge londonwildlife londonlockdown mouse mousehole clevermouse londonunderground tfl subway undergroundstation bridge station,"['rat', 'ldn', 'londonbridge', 'londonwildlife', 'londonlockdown', 'mouse', 'mousehole', 'clevermouse', 'londonunderground', 'tfl', 'subway', 'undergroundstation', 'bridge', 'station']","['rat', 'ldn', 'londonbridge', 'londonwildlife', 'londonlockdown', 'mouse', 'mousehole', 'clevermouse', 'londonunderground', 'tfl', 'subway', 'undergroundstation', 'bridge', 'station']",rat ldn londonbridge londonwildlife londonlockdown mouse mousehole clevermouse londonunderground tfl subway undergroundstation bridge station,"[('rat', 'n'), ('ldn', 'n'), ('londonbridge', 'n'), ('londonwildlife', 'v'), ('londonlockdown', 'a'), ('mouse', 'n'), ('mousehole', 'n'), ('clevermouse', 'n'), ('londonunderground', 'n'), ('tfl', 'v'), ('subway', 'a'), ('undergroundstation', 'n'), ('bridge', 'n'), ('station', 'n')]",  rat ldn londonbridge londonwildlife londonlockdown mouse mousehole clevermouse londonunderground tfl subway undergroundstation bridge station,0.0,0.0,0.0,0,0,0
